Producto;Usuario;Día;Turno;Avance_turno;Abosorción;TargetC
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;MauricioM;miércoles;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Medio;0.481;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;viernes;Noche;Término;0.477;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Medio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Medio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Medio;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;Practicante;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Mañana;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Inicio;0.473;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;viernes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;BernardoA;lunes;Tarde;Medio;0.479;Sobrepeso
GRANDOTA;BernardoA;lunes;Tarde;Medio;0.479;Sobrepeso
GRANDOTA;BernardoA;lunes;Tarde;Medio;0.479;Sobrepeso
GRANDOTA;BernardoA;lunes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;BernardoA;lunes;Tarde;Término;0.480;Sobrepeso
GRANDOTA;BernardoA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;BernardoA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;BernardoA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;BernardoA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;BernardoA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;lunes;Noche;Inicio;0.482;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.478;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Término;0.480;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Inicio;0.476;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;Practicante;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Medio;0.478;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;MauricioM;martes;Mañana;Término;0.479;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;Practicante;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Medio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Tarde;Término;0.477;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;BernardoA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;miércoles;Noche;Inicio;0.480;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Inicio;0.477;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
GRANDOTA;DivisorA;martes;Noche;Medio;0.468;Sobrepeso
